age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome,y
42.0,10.0,0.0,1.0,0.0,-197.0,0.0,1.0,2.0,6.0,7.0,66.0,7.0,-1.0,0.0,0.0,1.0
39.0,2.0,0.0,1.0,1.0,270.0,0.0,1.0,0.0,3.0,5.0,116.0,1.0,-1.0,0.0,0.0,1.0
42.0,0.0,1.0,1.0,1.0,527.0,1.0,0.0,2.0,20.0,3.0,112.0,1.0,-1.0,0.0,0.0,0.0
26.0,10.0,2.0,1.0,1.0,237.0,0.0,1.0,2.0,4.0,4.0,1091.0,3.0,-1.0,0.0,0.0,0.0
44.0,10.0,0.0,1.0,1.0,267.0,1.0,1.0,2.0,22.0,7.0,520.0,2.0,-1.0,0.0,0.0,0.0
77.0,9.0,0.0,2.0,1.0,1492.0,1.0,1.0,1.0,1.0,8.0,663.0,1.0,208.0,2.0,1.0,1.0
60.0,11.0,0.0,1.0,1.0,8837.0,0.0,1.0,0.0,16.0,4.0,144.0,4.0,-1.0,0.0,0.0,1.0
37.0,0.0,0.0,1.0,1.0,1967.0,1.0,1.0,1.0,27.0,9.0,376.0,1.0,-1.0,0.0,0.0,0.0
30.0,3.0,0.0,3.0,1.0,-181.0,0.0,1.0,2.0,19.0,10.0,621.0,2.0,-1.0,0.0,0.0,1.0
33.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,9.0,6.0,160.0,1.0,-1.0,0.0,0.0,1.0
35.0,7.0,0.0,1.0,1.0,2200.0,0.0,1.0,2.0,17.0,3.0,14.0,1.0,-1.0,0.0,0.0,1.0
46.0,3.0,0.0,2.0,1.0,3229.0,0.0,1.0,2.0,20.0,3.0,1550.0,1.0,-1.0,0.0,0.0,0.0
33.0,7.0,0.0,1.0,1.0,139.0,0.0,0.0,2.0,18.0,4.0,732.0,2.0,291.0,5.0,2.0,0.0
30.0,0.0,0.0,1.0,1.0,15.0,0.0,1.0,0.0,9.0,4.0,257.0,1.0,-1.0,0.0,0.0,1.0
28.0,0.0,2.0,1.0,1.0,127.0,1.0,1.0,2.0,16.0,8.0,1334.0,2.0,-1.0,0.0,0.0,0.0
36.0,11.0,1.0,2.0,1.0,418.0,0.0,1.0,2.0,8.0,4.0,156.0,2.0,-1.0,0.0,0.0,1.0
48.0,0.0,0.0,1.0,1.0,292.0,0.0,0.0,2.0,29.0,6.0,164.0,6.0,-1.0,0.0,0.0,1.0
38.0,8.0,0.0,1.0,1.0,138.0,1.0,1.0,0.0,9.0,4.0,182.0,3.0,-1.0,0.0,0.0,1.0
39.0,3.0,2.0,0.0,1.0,2887.0,0.0,1.0,0.0,7.0,4.0,42.0,2.0,-1.0,0.0,0.0,1.0
31.0,10.0,0.0,1.0,1.0,-360.0,0.0,1.0,0.0,27.0,4.0,93.0,2.0,-1.0,0.0,0.0,1.0
42.0,0.0,2.0,1.0,1.0,30.0,0.0,1.0,2.0,4.0,1.0,98.0,1.0,266.0,3.0,2.0,1.0
35.0,2.0,2.0,3.0,1.0,415.0,1.0,1.0,2.0,4.0,7.0,462.0,1.0,92.0,4.0,3.0,0.0
26.0,2.0,2.0,1.0,1.0,461.0,1.0,1.0,2.0,28.0,0.0,214.0,1.0,-1.0,0.0,0.0,1.0
63.0,9.0,0.0,3.0,1.0,1795.0,1.0,1.0,2.0,7.0,8.0,219.0,1.0,-1.0,0.0,0.0,0.0
65.0,9.0,0.0,3.0,1.0,1948.0,1.0,1.0,2.0,2.0,1.0,102.0,2.0,-1.0,0.0,0.0,1.0
38.0,7.0,0.0,2.0,1.0,7944.0,1.0,1.0,0.0,17.0,5.0,116.0,3.0,-1.0,0.0,0.0,1.0
40.0,11.0,0.0,1.0,1.0,2346.0,1.0,1.0,0.0,16.0,5.0,182.0,3.0,-1.0,0.0,0.0,1.0
52.0,11.0,0.0,1.0,1.0,-336.0,1.0,0.0,0.0,12.0,5.0,111.0,8.0,-1.0,0.0,0.0,1.0
47.0,7.0,0.0,1.0,1.0,4709.0,1.0,1.0,2.0,22.0,7.0,78.0,4.0,-1.0,0.0,0.0,1.0
36.0,10.0,2.0,1.0,1.0,12264.0,1.0,1.0,2.0,12.0,3.0,158.0,2.0,-1.0,0.0,0.0,0.0
63.0,9.0,1.0,1.0,1.0,859.0,1.0,1.0,2.0,13.0,1.0,92.0,1.0,-1.0,0.0,0.0,1.0
26.0,0.0,2.0,1.0,1.0,2509.0,1.0,1.0,2.0,27.0,4.0,776.0,3.0,97.0,3.0,3.0,0.0
74.0,9.0,0.0,2.0,1.0,5539.0,1.0,1.0,2.0,12.0,6.0,390.0,2.0,159.0,3.0,2.0,1.0
30.0,3.0,2.0,3.0,1.0,136.0,0.0,1.0,0.0,23.0,4.0,152.0,1.0,-1.0,0.0,0.0,1.0
53.0,10.0,0.0,2.0,1.0,6181.0,1.0,1.0,2.0,14.0,6.0,817.0,2.0,209.0,3.0,1.0,0.0
42.0,3.0,0.0,0.0,1.0,1519.0,1.0,1.0,2.0,19.0,9.0,230.0,1.0,92.0,1.0,3.0,0.0
32.0,10.0,2.0,1.0,1.0,945.0,1.0,1.0,2.0,4.0,4.0,312.0,3.0,-1.0,0.0,0.0,1.0
55.0,3.0,0.0,3.0,1.0,5010.0,1.0,1.0,2.0,18.0,10.0,530.0,1.0,-1.0,0.0,0.0,1.0
48.0,10.0,0.0,0.0,1.0,67.0,0.0,1.0,0.0,14.0,4.0,328.0,4.0,-1.0,0.0,0.0,1.0
39.0,0.0,2.0,1.0,1.0,14.0,0.0,0.0,0.0,13.0,4.0,19.0,9.0,-1.0,0.0,0.0,1.0
42.0,1.0,2.0,0.0,1.0,942.0,1.0,1.0,2.0,27.0,0.0,245.0,1.0,92.0,2.0,3.0,0.0
59.0,10.0,0.0,1.0,1.0,135.0,0.0,0.0,2.0,23.0,6.0,416.0,4.0,-1.0,0.0,0.0,0.0
42.0,7.0,0.0,2.0,1.0,402.0,1.0,1.0,2.0,13.0,4.0,31.0,7.0,330.0,17.0,2.0,1.0
32.0,10.0,0.0,1.0,1.0,255.0,1.0,0.0,2.0,25.0,7.0,63.0,5.0,-1.0,0.0,0.0,1.0
29.0,3.0,2.0,3.0,1.0,1377.0,1.0,1.0,2.0,8.0,3.0,548.0,2.0,-1.0,0.0,0.0,0.0
30.0,0.0,1.0,1.0,1.0,10.0,0.0,1.0,2.0,18.0,6.0,658.0,2.0,-1.0,0.0,0.0,0.0
59.0,3.0,0.0,3.0,1.0,553.0,0.0,1.0,2.0,7.0,6.0,1272.0,3.0,-1.0,0.0,0.0,0.0
52.0,7.0,0.0,1.0,1.0,1405.0,1.0,0.0,2.0,17.0,6.0,753.0,2.0,-1.0,0.0,0.0,0.0
41.0,0.0,2.0,1.0,1.0,-109.0,0.0,0.0,2.0,11.0,4.0,1038.0,1.0,370.0,1.0,2.0,0.0
49.0,7.0,0.0,2.0,1.0,128.0,1.0,1.0,2.0,12.0,7.0,696.0,2.0,-1.0,0.0,0.0,0.0
49.0,10.0,0.0,1.0,1.0,788.0,1.0,1.0,0.0,17.0,5.0,162.0,7.0,-1.0,0.0,0.0,1.0
47.0,0.0,0.0,1.0,1.0,3676.0,1.0,1.0,2.0,18.0,9.0,567.0,1.0,95.0,3.0,3.0,0.0
35.0,3.0,2.0,3.0,1.0,-292.0,0.0,1.0,2.0,18.0,4.0,166.0,2.0,272.0,6.0,2.0,1.0
34.0,3.0,2.0,3.0,1.0,417.0,0.0,1.0,2.0,5.0,7.0,270.0,1.0,174.0,15.0,2.0,0.0
38.0,3.0,0.0,3.0,1.0,613.0,1.0,1.0,2.0,3.0,1.0,239.0,1.0,-1.0,0.0,0.0,0.0
28.0,7.0,2.0,1.0,1.0,39.0,1.0,1.0,2.0,31.0,6.0,22.0,7.0,-1.0,0.0,0.0,1.0
40.0,10.0,0.0,1.0,1.0,312.0,1.0,1.0,2.0,25.0,4.0,612.0,7.0,-1.0,0.0,0.0,0.0
27.0,7.0,0.0,2.0,0.0,-588.0,1.0,1.0,0.0,13.0,4.0,531.0,2.0,-1.0,0.0,0.0,1.0
39.0,3.0,0.0,3.0,1.0,1795.0,1.0,1.0,2.0,8.0,7.0,922.0,7.0,-1.0,0.0,0.0,0.0
56.0,10.0,1.0,1.0,1.0,179.0,1.0,1.0,2.0,18.0,6.0,536.0,1.0,-1.0,0.0,0.0,0.0
47.0,7.0,0.0,2.0,1.0,292.0,1.0,0.0,1.0,28.0,6.0,210.0,3.0,-1.0,0.0,0.0,1.0
30.0,3.0,2.0,3.0,1.0,162.0,0.0,1.0,0.0,20.0,4.0,186.0,4.0,-1.0,0.0,0.0,1.0
45.0,0.0,0.0,1.0,1.0,967.0,1.0,1.0,0.0,9.0,5.0,63.0,1.0,-1.0,0.0,0.0,1.0
38.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,17.0,3.0,547.0,2.0,-1.0,0.0,0.0,0.0
35.0,7.0,0.0,1.0,1.0,1098.0,0.0,1.0,0.0,26.0,4.0,19.0,17.0,-1.0,0.0,0.0,1.0
28.0,10.0,2.0,1.0,1.0,313.0,1.0,1.0,2.0,9.0,1.0,1183.0,2.0,-1.0,0.0,0.0,0.0
53.0,7.0,0.0,1.0,1.0,974.0,0.0,1.0,0.0,26.0,4.0,197.0,2.0,-1.0,0.0,0.0,1.0
33.0,3.0,1.0,3.0,1.0,2885.0,1.0,1.0,2.0,5.0,7.0,1051.0,2.0,-1.0,0.0,0.0,0.0
32.0,7.0,2.0,1.0,1.0,799.0,1.0,0.0,2.0,23.0,6.0,2078.0,6.0,-1.0,0.0,0.0,0.0
55.0,9.0,0.0,3.0,1.0,357.0,0.0,1.0,2.0,11.0,7.0,526.0,1.0,103.0,1.0,2.0,1.0
27.0,6.0,2.0,1.0,1.0,6036.0,1.0,1.0,2.0,31.0,2.0,175.0,1.0,181.0,1.0,2.0,0.0
45.0,10.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,7.0,11.0,344.0,1.0,-1.0,0.0,0.0,0.0
28.0,0.0,0.0,3.0,1.0,174.0,0.0,0.0,2.0,11.0,1.0,56.0,1.0,184.0,2.0,2.0,1.0
22.0,6.0,2.0,1.0,1.0,107.0,1.0,1.0,2.0,14.0,3.0,125.0,1.0,-1.0,0.0,0.0,0.0
47.0,0.0,0.0,0.0,1.0,66.0,1.0,1.0,2.0,7.0,7.0,358.0,1.0,-1.0,0.0,0.0,0.0
27.0,0.0,2.0,3.0,1.0,1993.0,0.0,1.0,2.0,5.0,4.0,102.0,5.0,-1.0,0.0,0.0,1.0
40.0,2.0,0.0,2.0,1.0,1908.0,0.0,1.0,2.0,5.0,1.0,1661.0,2.0,-1.0,0.0,0.0,0.0
45.0,3.0,2.0,3.0,1.0,4831.0,1.0,1.0,2.0,30.0,6.0,852.0,3.0,182.0,11.0,3.0,0.0
40.0,11.0,0.0,1.0,1.0,-192.0,0.0,1.0,2.0,11.0,4.0,666.0,1.0,-1.0,0.0,0.0,0.0
30.0,10.0,2.0,1.0,1.0,1165.0,1.0,1.0,2.0,4.0,5.0,204.0,2.0,183.0,3.0,3.0,0.0
48.0,7.0,0.0,1.0,1.0,1730.0,0.0,1.0,2.0,4.0,1.0,489.0,1.0,178.0,2.0,2.0,0.0
32.0,3.0,0.0,3.0,1.0,0.0,1.0,1.0,2.0,29.0,7.0,183.0,2.0,-1.0,0.0,0.0,1.0
41.0,7.0,1.0,2.0,1.0,138.0,0.0,1.0,2.0,18.0,6.0,640.0,3.0,-1.0,0.0,0.0,0.0
43.0,7.0,2.0,1.0,1.0,318.0,0.0,1.0,0.0,5.0,5.0,736.0,2.0,-1.0,0.0,0.0,0.0
31.0,0.0,2.0,1.0,1.0,622.0,1.0,1.0,2.0,18.0,6.0,420.0,1.0,-1.0,0.0,0.0,0.0
38.0,10.0,2.0,1.0,1.0,145.0,0.0,1.0,0.0,27.0,4.0,109.0,2.0,-1.0,0.0,0.0,1.0
34.0,0.0,2.0,1.0,1.0,6979.0,0.0,1.0,2.0,15.0,4.0,14.0,5.0,-1.0,0.0,0.0,1.0
29.0,3.0,2.0,3.0,1.0,54.0,0.0,0.0,0.0,26.0,4.0,257.0,3.0,-1.0,0.0,0.0,1.0
38.0,7.0,0.0,2.0,1.0,467.0,0.0,1.0,0.0,16.0,4.0,379.0,1.0,-1.0,0.0,0.0,1.0
33.0,7.0,0.0,1.0,1.0,263.0,0.0,1.0,0.0,21.0,4.0,206.0,3.0,-1.0,0.0,0.0,1.0
37.0,10.0,2.0,3.0,1.0,1609.0,1.0,0.0,0.0,20.0,5.0,10.0,19.0,-1.0,0.0,0.0,1.0
32.0,8.0,1.0,3.0,1.0,3271.0,1.0,1.0,2.0,4.0,4.0,949.0,3.0,-1.0,0.0,0.0,0.0
40.0,2.0,0.0,1.0,1.0,1289.0,1.0,1.0,2.0,26.0,4.0,260.0,2.0,-1.0,0.0,0.0,1.0
32.0,5.0,0.0,3.0,1.0,598.0,1.0,1.0,2.0,18.0,7.0,135.0,6.0,-1.0,0.0,0.0,1.0
37.0,3.0,0.0,3.0,1.0,6014.0,0.0,1.0,2.0,15.0,6.0,163.0,6.0,-1.0,0.0,0.0,1.0
28.0,11.0,0.0,1.0,1.0,222.0,0.0,1.0,0.0,29.0,4.0,101.0,23.0,-1.0,0.0,0.0,1.0
56.0,7.0,0.0,2.0,1.0,8163.0,1.0,1.0,2.0,14.0,7.0,1231.0,4.0,-1.0,0.0,0.0,0.0
64.0,9.0,0.0,1.0,1.0,3189.0,1.0,1.0,1.0,15.0,5.0,208.0,1.0,-1.0,0.0,0.0,0.0
23.0,11.0,2.0,1.0,1.0,870.0,1.0,1.0,2.0,6.0,6.0,316.0,4.0,-1.0,0.0,0.0,0.0
38.0,7.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,27.0,9.0,297.0,1.0,75.0,3.0,2.0,0.0
49.0,11.0,0.0,1.0,1.0,653.0,1.0,1.0,2.0,11.0,7.0,317.0,2.0,-1.0,0.0,0.0,1.0
28.0,7.0,2.0,2.0,1.0,442.0,1.0,1.0,2.0,30.0,0.0,157.0,2.0,-1.0,0.0,0.0,1.0
49.0,3.0,1.0,3.0,1.0,348.0,1.0,1.0,2.0,30.0,9.0,125.0,1.0,-1.0,0.0,0.0,0.0
60.0,3.0,0.0,3.0,1.0,3301.0,1.0,1.0,0.0,17.0,5.0,2621.0,3.0,-1.0,0.0,0.0,0.0
46.0,2.0,0.0,1.0,1.0,2551.0,1.0,1.0,2.0,12.0,7.0,645.0,2.0,-1.0,0.0,0.0,0.0
46.0,4.0,0.0,1.0,1.0,38.0,1.0,1.0,2.0,27.0,4.0,181.0,3.0,183.0,1.0,3.0,0.0
34.0,10.0,0.0,3.0,1.0,8029.0,0.0,1.0,2.0,14.0,7.0,593.0,4.0,-1.0,0.0,0.0,0.0
53.0,7.0,1.0,2.0,1.0,4401.0,1.0,1.0,1.0,11.0,7.0,254.0,1.0,-1.0,0.0,0.0,0.0
51.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,7.0,4.0,10.0,4.0,-1.0,0.0,0.0,1.0
27.0,10.0,2.0,3.0,1.0,11862.0,1.0,1.0,2.0,20.0,7.0,217.0,1.0,87.0,6.0,2.0,0.0
55.0,7.0,0.0,2.0,1.0,781.0,0.0,1.0,2.0,3.0,1.0,112.0,3.0,270.0,2.0,2.0,1.0
56.0,10.0,2.0,1.0,1.0,751.0,0.0,1.0,2.0,15.0,4.0,43.0,8.0,177.0,5.0,2.0,1.0
60.0,4.0,0.0,2.0,1.0,1163.0,1.0,1.0,2.0,30.0,3.0,470.0,8.0,-1.0,0.0,0.0,0.0
55.0,0.0,0.0,1.0,1.0,602.0,1.0,1.0,2.0,1.0,5.0,324.0,3.0,90.0,2.0,3.0,0.0
32.0,3.0,0.0,3.0,1.0,81.0,0.0,1.0,2.0,17.0,10.0,120.0,1.0,-1.0,0.0,0.0,1.0
38.0,11.0,0.0,1.0,1.0,133.0,0.0,1.0,0.0,27.0,4.0,267.0,1.0,-1.0,0.0,0.0,1.0
41.0,7.0,2.0,1.0,0.0,1085.0,0.0,0.0,2.0,7.0,6.0,599.0,1.0,-1.0,0.0,0.0,0.0
40.0,10.0,1.0,3.0,1.0,1871.0,0.0,1.0,2.0,17.0,10.0,64.0,1.0,-1.0,0.0,0.0,1.0
41.0,3.0,0.0,1.0,1.0,280.0,0.0,1.0,2.0,27.0,1.0,87.0,2.0,-1.0,0.0,0.0,0.0
34.0,7.0,0.0,1.0,1.0,634.0,1.0,0.0,2.0,12.0,4.0,737.0,3.0,-1.0,0.0,0.0,0.0
33.0,3.0,2.0,3.0,1.0,349.0,1.0,1.0,2.0,22.0,7.0,182.0,1.0,-1.0,0.0,0.0,1.0
48.0,4.0,0.0,1.0,1.0,513.0,1.0,0.0,2.0,28.0,6.0,939.0,3.0,-1.0,0.0,0.0,0.0
60.0,11.0,0.0,3.0,1.0,4256.0,0.0,1.0,2.0,16.0,7.0,239.0,3.0,761.0,1.0,1.0,0.0
41.0,10.0,0.0,3.0,1.0,1517.0,1.0,1.0,2.0,8.0,7.0,193.0,3.0,-1.0,0.0,0.0,0.0
59.0,9.0,1.0,1.0,1.0,5583.0,0.0,1.0,2.0,30.0,3.0,720.0,1.0,-1.0,0.0,0.0,0.0
44.0,0.0,1.0,1.0,1.0,21.0,0.0,1.0,2.0,13.0,3.0,681.0,3.0,-1.0,0.0,0.0,1.0
39.0,3.0,2.0,3.0,1.0,5073.0,0.0,1.0,2.0,12.0,4.0,1182.0,1.0,286.0,4.0,2.0,0.0
38.0,11.0,2.0,1.0,1.0,2253.0,0.0,1.0,2.0,13.0,4.0,937.0,3.0,-1.0,0.0,0.0,0.0
33.0,8.0,2.0,3.0,1.0,562.0,0.0,0.0,2.0,6.0,3.0,196.0,1.0,363.0,1.0,2.0,0.0
38.0,10.0,2.0,3.0,1.0,69.0,0.0,1.0,2.0,13.0,4.0,253.0,3.0,-1.0,0.0,0.0,1.0
47.0,3.0,0.0,3.0,1.0,600.0,1.0,1.0,2.0,19.0,7.0,290.0,15.0,-1.0,0.0,0.0,0.0
45.0,11.0,2.0,1.0,1.0,482.0,0.0,0.0,0.0,30.0,4.0,637.0,2.0,-1.0,0.0,0.0,1.0
37.0,8.0,0.0,1.0,1.0,1633.0,1.0,1.0,2.0,7.0,6.0,629.0,2.0,-1.0,0.0,0.0,0.0
28.0,0.0,1.0,1.0,1.0,-504.0,0.0,0.0,2.0,14.0,4.0,578.0,1.0,-1.0,0.0,0.0,0.0
28.0,3.0,2.0,3.0,1.0,187.0,1.0,1.0,2.0,10.0,8.0,255.0,1.0,93.0,2.0,3.0,0.0
44.0,7.0,0.0,1.0,1.0,3060.0,0.0,1.0,2.0,20.0,3.0,87.0,2.0,151.0,3.0,2.0,1.0
33.0,7.0,0.0,2.0,1.0,5.0,0.0,1.0,2.0,17.0,3.0,1007.0,2.0,-1.0,0.0,0.0,0.0
32.0,10.0,2.0,3.0,1.0,3818.0,1.0,1.0,2.0,18.0,7.0,100.0,4.0,-1.0,0.0,0.0,1.0
90.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,13.0,1.0,152.0,3.0,-1.0,0.0,0.0,0.0
39.0,7.0,1.0,1.0,1.0,33.0,1.0,1.0,2.0,29.0,0.0,593.0,4.0,-1.0,0.0,0.0,1.0
30.0,11.0,2.0,3.0,1.0,803.0,1.0,1.0,2.0,30.0,3.0,243.0,1.0,-1.0,0.0,0.0,1.0
27.0,10.0,2.0,1.0,1.0,740.0,0.0,1.0,2.0,5.0,4.0,294.0,1.0,-1.0,0.0,0.0,1.0
48.0,10.0,1.0,3.0,1.0,83.0,1.0,0.0,2.0,19.0,7.0,243.0,6.0,-1.0,0.0,0.0,1.0
24.0,3.0,0.0,0.0,1.0,448.0,1.0,1.0,2.0,14.0,3.0,324.0,1.0,-1.0,0.0,0.0,0.0
35.0,2.0,2.0,1.0,1.0,295.0,1.0,1.0,0.0,17.0,2.0,473.0,1.0,-1.0,0.0,0.0,0.0
47.0,3.0,0.0,3.0,1.0,3663.0,1.0,1.0,2.0,30.0,2.0,364.0,3.0,-1.0,0.0,0.0,0.0
59.0,4.0,0.0,2.0,1.0,-187.0,0.0,1.0,1.0,21.0,6.0,118.0,7.0,-1.0,0.0,0.0,1.0
30.0,3.0,2.0,3.0,1.0,697.0,1.0,1.0,2.0,29.0,9.0,215.0,3.0,80.0,5.0,3.0,0.0
34.0,0.0,0.0,1.0,1.0,2374.0,0.0,1.0,2.0,9.0,10.0,161.0,1.0,209.0,2.0,2.0,0.0
27.0,7.0,2.0,1.0,1.0,137.0,1.0,0.0,2.0,25.0,6.0,359.0,1.0,-1.0,0.0,0.0,1.0
49.0,10.0,1.0,1.0,1.0,972.0,1.0,1.0,2.0,16.0,10.0,104.0,3.0,175.0,2.0,2.0,1.0
48.0,10.0,0.0,1.0,1.0,197.0,1.0,0.0,2.0,3.0,1.0,47.0,2.0,222.0,3.0,1.0,1.0
31.0,10.0,2.0,3.0,1.0,23.0,1.0,1.0,2.0,25.0,7.0,121.0,3.0,-1.0,0.0,0.0,1.0
52.0,3.0,0.0,1.0,1.0,335.0,1.0,1.0,2.0,21.0,9.0,411.0,1.0,182.0,1.0,2.0,0.0
52.0,10.0,0.0,1.0,1.0,475.0,0.0,1.0,2.0,28.0,6.0,121.0,3.0,-1.0,0.0,0.0,1.0
53.0,3.0,0.0,3.0,1.0,1356.0,0.0,1.0,2.0,5.0,7.0,397.0,2.0,93.0,2.0,2.0,1.0
36.0,3.0,2.0,3.0,1.0,2163.0,1.0,1.0,2.0,5.0,5.0,317.0,1.0,-1.0,0.0,0.0,1.0
30.0,3.0,2.0,1.0,1.0,4642.0,0.0,1.0,2.0,21.0,10.0,528.0,1.0,-1.0,0.0,0.0,0.0
32.0,10.0,0.0,1.0,1.0,348.0,0.0,1.0,2.0,17.0,6.0,926.0,1.0,-1.0,0.0,0.0,0.0
33.0,11.0,0.0,1.0,1.0,70.0,0.0,1.0,2.0,21.0,6.0,333.0,3.0,-1.0,0.0,0.0,1.0
30.0,10.0,2.0,1.0,1.0,3096.0,0.0,1.0,2.0,11.0,7.0,272.0,4.0,-1.0,0.0,0.0,1.0
27.0,3.0,2.0,1.0,1.0,116.0,0.0,1.0,2.0,6.0,1.0,138.0,2.0,-1.0,0.0,0.0,1.0
46.0,3.0,1.0,3.0,1.0,624.0,1.0,1.0,2.0,17.0,8.0,336.0,2.0,183.0,2.0,3.0,0.0
48.0,4.0,0.0,2.0,1.0,7195.0,1.0,1.0,2.0,21.0,10.0,609.0,2.0,-1.0,0.0,0.0,0.0
55.0,7.0,2.0,3.0,1.0,325.0,0.0,1.0,0.0,8.0,4.0,693.0,1.0,-1.0,0.0,0.0,1.0
30.0,10.0,1.0,3.0,1.0,317.0,0.0,1.0,2.0,25.0,6.0,67.0,5.0,-1.0,0.0,0.0,1.0
26.0,7.0,0.0,1.0,1.0,895.0,0.0,1.0,2.0,4.0,1.0,820.0,3.0,-1.0,0.0,0.0,1.0
51.0,7.0,0.0,2.0,1.0,129.0,0.0,1.0,2.0,15.0,4.0,611.0,2.0,-1.0,0.0,0.0,0.0
27.0,6.0,2.0,1.0,1.0,279.0,1.0,1.0,2.0,12.0,9.0,323.0,1.0,-1.0,0.0,0.0,0.0
70.0,9.0,0.0,1.0,1.0,2064.0,1.0,1.0,2.0,22.0,9.0,334.0,1.0,-1.0,0.0,0.0,1.0
42.0,9.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,8.0,4.0,186.0,2.0,-1.0,0.0,0.0,1.0
34.0,10.0,2.0,1.0,1.0,179.0,1.0,1.0,2.0,19.0,7.0,294.0,3.0,-1.0,0.0,0.0,1.0
32.0,7.0,2.0,1.0,1.0,811.0,0.0,1.0,2.0,14.0,4.0,563.0,1.0,-1.0,0.0,0.0,0.0
37.0,3.0,0.0,3.0,1.0,620.0,0.0,1.0,2.0,17.0,10.0,93.0,3.0,-1.0,0.0,0.0,1.0
39.0,10.0,0.0,1.0,1.0,116.0,1.0,1.0,2.0,22.0,4.0,554.0,2.0,-1.0,0.0,0.0,0.0
35.0,10.0,0.0,1.0,1.0,545.0,0.0,1.0,2.0,16.0,3.0,1579.0,1.0,234.0,4.0,2.0,0.0
65.0,9.0,0.0,1.0,1.0,20806.0,1.0,1.0,1.0,8.0,3.0,523.0,2.0,-1.0,0.0,0.0,0.0
60.0,9.0,0.0,1.0,1.0,2060.0,1.0,1.0,2.0,26.0,2.0,454.0,1.0,88.0,3.0,1.0,1.0
49.0,3.0,1.0,3.0,1.0,755.0,1.0,1.0,2.0,31.0,6.0,1212.0,4.0,-1.0,0.0,0.0,0.0
27.0,3.0,2.0,3.0,1.0,12956.0,0.0,1.0,0.0,29.0,4.0,789.0,3.0,-1.0,0.0,0.0,0.0
46.0,10.0,0.0,0.0,1.0,3308.0,1.0,1.0,2.0,27.0,9.0,171.0,1.0,91.0,2.0,3.0,0.0
46.0,0.0,2.0,1.0,1.0,849.0,0.0,1.0,0.0,5.0,5.0,508.0,2.0,-1.0,0.0,0.0,0.0
29.0,10.0,0.0,1.0,1.0,428.0,1.0,1.0,2.0,14.0,6.0,131.0,4.0,-1.0,0.0,0.0,1.0
42.0,10.0,2.0,0.0,1.0,11115.0,1.0,1.0,2.0,30.0,3.0,328.0,1.0,-1.0,0.0,0.0,0.0
38.0,11.0,0.0,1.0,1.0,1970.0,0.0,1.0,2.0,30.0,3.0,701.0,1.0,176.0,1.0,3.0,0.0
66.0,4.0,0.0,2.0,1.0,40.0,1.0,1.0,1.0,14.0,9.0,290.0,2.0,-1.0,0.0,0.0,0.0
32.0,10.0,0.0,1.0,1.0,4790.0,0.0,1.0,2.0,22.0,6.0,314.0,2.0,-1.0,0.0,0.0,1.0
31.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,28.0,6.0,37.0,12.0,-1.0,0.0,0.0,1.0
58.0,5.0,0.0,1.0,1.0,496.0,1.0,1.0,2.0,22.0,3.0,132.0,1.0,-1.0,0.0,0.0,0.0
30.0,7.0,2.0,1.0,1.0,2145.0,0.0,1.0,2.0,18.0,4.0,727.0,2.0,-1.0,0.0,0.0,0.0
32.0,11.0,2.0,1.0,1.0,1168.0,0.0,1.0,2.0,16.0,10.0,411.0,1.0,-1.0,0.0,0.0,0.0
54.0,10.0,2.0,1.0,1.0,224.0,1.0,1.0,2.0,5.0,7.0,134.0,2.0,-1.0,0.0,0.0,1.0
32.0,11.0,2.0,1.0,1.0,2459.0,0.0,0.0,0.0,23.0,4.0,162.0,1.0,-1.0,0.0,0.0,1.0
30.0,7.0,2.0,1.0,1.0,315.0,1.0,1.0,2.0,23.0,5.0,1407.0,1.0,-1.0,0.0,0.0,0.0
39.0,11.0,0.0,2.0,1.0,324.0,0.0,1.0,2.0,8.0,4.0,340.0,2.0,312.0,4.0,2.0,1.0
37.0,2.0,2.0,1.0,1.0,48.0,1.0,1.0,2.0,31.0,6.0,40.0,10.0,-1.0,0.0,0.0,1.0
61.0,9.0,0.0,0.0,1.0,-492.0,1.0,0.0,0.0,4.0,6.0,333.0,1.0,-1.0,0.0,0.0,1.0
39.0,11.0,1.0,1.0,1.0,282.0,0.0,1.0,2.0,17.0,6.0,243.0,1.0,-1.0,0.0,0.0,1.0
47.0,3.0,0.0,3.0,1.0,1057.0,1.0,1.0,2.0,4.0,7.0,488.0,2.0,-1.0,0.0,0.0,1.0
45.0,3.0,1.0,3.0,1.0,2406.0,1.0,1.0,2.0,8.0,7.0,248.0,2.0,-1.0,0.0,0.0,1.0
29.0,3.0,2.0,3.0,1.0,499.0,0.0,1.0,2.0,15.0,4.0,338.0,1.0,-1.0,0.0,0.0,1.0
